clave_sih,fecha,nombre_oficial,nombre_comun,estado,municipio,almacenamiento_hm3,elevacion_msnm,uso,namo_almacenamiento_hm3,namo_elevacion_msnm,porcentaje_llenado,bordo_libre_m,name_almacenamiento_hm3,name_elevacion_msnm
LDCJL,11/12/1996,Lago de Chapala,Chapala,Jalisco,Chapala,3865.06,94.16,AP,8126.41,98,0.475617,0,9279.71,99
LDCJL,12/12/1996,Lago de Chapala,Chapala,Jalisco,Chapala,3865.06,94.16,AP,8126.41,98,0.475617,0,9279.71,99
LDCJL,13/12/1996,Lago de Chapala,Chapala,Jalisco,Chapala,3865.06,94.16,AP,8126.41,98,0.475617,0,9279.71,99
LDCJL,14/12/1996,Lago de Chapala,Chapala,Jalisco,Chapala,3854.69,94.15,AP,8126.41,98,0.474341,0,9279.71,99
LDCJL,15/12/1996,Lago de Chapala,Chapala,Jalisco,Chapala,3854.69,94.15,AP,8126.41,98,0.474341,0,9279.71,99
LDCJL,16/12/1996,Lago de Chapala,Chapala,Jalisco,Chapala,3854.69,94.15,AP,8126.41,98,0.474341,0,9279.71,99
LDCJL,17/12/1996,Lago de Chapala,Chapala,Jalisco,Chapala,3844.32,94.14,AP,8126.41,98,0.473065,0,9279.71,99
LDCJL,18/12/1996,Lago de Chapala,Chapala,Jalisco,Chapala,3844.32,94.14,AP,8126.41,98,0.473065,0,9279.71,99
LDCJL,19/12/1996,Lago de Chapala,Chapala,Jalisco,Chapala,3844.32,94.14,AP,8126.41,98,0.473065,0,9279.71,99
LDCJL,20/12/1996,Lago de Chapala,Chapala,Jalisco,Chapala,3833.94,94.13,AP,8126.41,98,0.471788,0,9279.71,99
LDCJL,21/12/1996,Lago de Chapala,Chapala,Jalisco,Chapala,3833.94,94.13,AP,8126.41,98,0.471788,0,9279.71,99
LDCJL,22/12/1996,Lago de Chapala,Chapala,Jalisco,Chapala,3833.94,94.13,AP,8126.41,98,0.471788,0,9279.71,99
LDCJL,23/12/1996,Lago de Chapala,Chapala,Jalisco,Chapala,3823.57,94.12,AP,8126.41,98,0.470512,0,9279.71,99
LDCJL,24/12/1996,Lago de Chapala,Chapala,Jalisco,Chapala,3823.57,94.12,AP,8126.41,98,0.470512,0,9279.71,99
LDCJL,25/12/1996,Lago de Chapala,Chapala,Jalisco,Chapala,3823.57,94.12,AP,8126.41,98,0.470512,0,9279.71,99
LDCJL,26/12/1996,Lago de Chapala,Chapala,Jalisco,Chapala,3823.57,94.12,AP,8126.41,98,0.470512,0,9279.71,99
LDCJL,27/12/1996,Lago de Chapala,Chapala,Jalisco,Chapala,3813.19,94.11,AP,8126.41,98,0.469234,0,9279.71,99
LDCJL,28/12/1996,Lago de Chapala,Chapala,Jalisco,Chapala,3813.2,94.11,AP,8126.41,98,0.469235,0,9279.71,99
LDCJL,29/12/1996,Lago de Chapala,Chapala,Jalisco,Chapala,3802.83,94.1,AP,8126.41,98,0.467959,0,9279.71,99
LDCJL,30/12/1996,Lago de Chapala,Chapala,Jalisco,Chapala,3802.83,94.1,AP,8126.41,98,0.467959,0,9279.71,99
LDCJL,31/12/1996,Lago de Chapala,Chapala,Jalisco,Chapala,3792.45,94.09,AP,8126.41,98,0.466682,0,9279.71,99
LDCJL,01/01/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3792.45,94.09,AP,8126.41,98,0.466682,0,9279.71,99
LDCJL,02/01/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3782.08,94.08,AP,8126.41,98,0.465406,0,9279.71,99
LDCJL,03/01/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3782.08,94.08,AP,8126.41,98,0.465406,0,9279.71,99
LDCJL,04/01/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3771.71,94.07,AP,8126.41,98,0.46413,0,9279.71,99
LDCJL,05/01/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3771.71,94.07,AP,8126.41,98,0.46413,0,9279.71,99
LDCJL,06/01/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3761.33,94.06,AP,8126.41,98,0.462853,0,9279.71,99
LDCJL,07/01/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3761.33,94.06,AP,8126.41,98,0.462853,0,9279.71,99
LDCJL,08/01/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3750.96,94.05,AP,8126.41,98,0.461577,0,9279.71,99
LDCJL,09/01/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3750.96,94.05,AP,8126.41,98,0.461577,0,9279.71,99
LDCJL,10/01/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3740.58,94.04,AP,8126.41,98,0.460299,0,9279.71,99
LDCJL,11/01/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3730.21,94.03,AP,8126.41,98,0.459023,0,9279.71,99
LDCJL,12/01/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3730.21,94.03,AP,8126.41,98,0.459023,0,9279.71,99
LDCJL,13/01/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3730.21,94.03,AP,8126.41,98,0.459023,0,9279.71,99
LDCJL,14/01/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3719.84,94.02,AP,8126.41,98,0.457747,0,9279.71,99
LDCJL,15/01/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3719.84,94.02,AP,8126.41,98,0.457747,0,9279.71,99
LDCJL,16/01/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3709.47,94.01,AP,8126.41,98,0.456471,0,9279.71,99
LDCJL,17/01/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3709.47,94.01,AP,8126.41,98,0.456471,0,9279.71,99
LDCJL,18/01/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3699.09,94,AP,8126.41,98,0.455194,0,9279.71,99
LDCJL,19/01/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3699.09,94,AP,8126.41,98,0.455194,0,9279.71,99
LDCJL,20/01/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3689.14,93.99,AP,8126.41,98,0.453969,0,9279.71,99
LDCJL,21/01/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3689.14,93.99,AP,8126.41,98,0.453969,0,9279.71,99
LDCJL,22/01/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3679.18,93.98,AP,8126.41,98,0.452744,0,9279.71,99
LDCJL,23/01/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3679.18,93.98,AP,8126.41,98,0.452744,0,9279.71,99
LDCJL,24/01/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3697.22,93.97,AP,8126.41,98,0.454964,0,9279.71,99
LDCJL,25/01/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3669.22,93.97,AP,8126.41,98,0.451518,0,9279.71,99
LDCJL,26/01/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3659.26,93.96,AP,8126.41,98,0.450292,0,9279.71,99
LDCJL,27/01/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3659.26,93.96,AP,8126.41,98,0.450292,0,9279.71,99
LDCJL,28/01/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3659.26,93.96,AP,8126.41,98,0.450292,0,9279.71,99
LDCJL,29/01/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3645.31,93.95,AP,8126.41,98,0.448576,0,9279.71,99
LDCJL,30/01/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3649.31,93.95,AP,8126.41,98,0.449068,0,9279.71,99
LDCJL,31/01/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3639.35,93.94,AP,8126.41,98,0.447842,0,9279.71,99
LDCJL,01/02/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3639.35,93.94,AP,8126.41,98,0.447842,0,9279.71,99
LDCJL,02/02/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3629.4,93.93,AP,8126.41,98,0.446618,0,9279.71,99
LDCJL,03/02/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3629.4,93.93,AP,8126.41,98,0.446618,0,9279.71,99
LDCJL,04/02/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3619.43,93.92,AP,8126.41,98,0.445391,0,9279.71,99
LDCJL,05/02/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3619.43,93.92,AP,8126.41,98,0.445391,0,9279.71,99
LDCJL,06/02/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3609.48,93.91,AP,8126.41,98,0.444167,0,9279.71,99
LDCJL,07/02/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3609.48,93.91,AP,8126.41,98,0.444167,0,9279.71,99
LDCJL,08/02/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3599.52,93.9,AP,8126.41,98,0.442941,0,9279.71,99
LDCJL,09/02/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3599.52,93.9,AP,8126.41,98,0.442941,0,9279.71,99
LDCJL,10/02/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3589.56,93.89,AP,8126.41,98,0.441715,0,9279.71,99
LDCJL,11/02/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3589.56,93.89,AP,8126.41,98,0.441715,0,9279.71,99
LDCJL,12/02/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3579.6,93.88,AP,8126.41,98,0.44049,0,9279.71,99
LDCJL,13/02/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3579.6,93.88,AP,8126.41,98,0.44049,0,9279.71,99
LDCJL,14/02/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3569.65,93.87,AP,8126.41,98,0.439265,0,9279.71,99
LDCJL,15/02/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3569.65,93.87,AP,8126.41,98,0.439265,0,9279.71,99
LDCJL,16/02/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3569.65,93.87,AP,8126.41,98,0.439265,0,9279.71,99
LDCJL,17/02/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3559.69,93.86,AP,8126.41,98,0.43804,0,9279.71,99
LDCJL,18/02/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3559.69,93.86,AP,8126.41,98,0.43804,0,9279.71,99
LDCJL,19/02/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3549.73,93.85,AP,8126.41,98,0.436814,0,9279.71,99
LDCJL,20/02/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3549.73,93.85,AP,8126.41,98,0.436814,0,9279.71,99
LDCJL,21/02/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3539.77,93.84,AP,8126.41,98,0.435588,0,9279.71,99
LDCJL,22/02/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3539.77,93.84,AP,8126.41,98,0.435588,0,9279.71,99
LDCJL,23/02/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3529.82,93.83,AP,8126.41,98,0.434364,0,9279.71,99
LDCJL,24/02/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3529.82,93.83,AP,8126.41,98,0.434364,0,9279.71,99
LDCJL,25/02/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3519.86,93.82,AP,8126.41,98,0.433138,0,9279.71,99
LDCJL,26/02/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3519.86,93.82,AP,8126.41,98,0.433138,0,9279.71,99
LDCJL,27/02/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3519.9,93.81,AP,8126.41,98,0.433143,0,9279.71,99
LDCJL,28/02/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3509.9,93.81,AP,8126.41,98,0.431913,0,9279.71,99
LDCJL,01/03/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3499.95,93.8,AP,8126.41,98,0.430688,0,9279.71,99
LDCJL,02/03/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3489.99,93.79,AP,8126.41,98,0.429463,0,9279.71,99
LDCJL,03/03/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3489.99,93.79,AP,8126.41,98,0.429463,0,9279.71,99
LDCJL,04/03/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3480.03,93.78,AP,8126.41,98,0.428237,0,9279.71,99
LDCJL,05/03/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3480.03,93.78,AP,8126.41,98,0.428237,0,9279.71,99
LDCJL,06/03/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3470.07,93.77,AP,8126.41,98,0.427011,0,9279.71,99
LDCJL,07/03/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3460.11,93.76,AP,8126.41,98,0.425786,0,9279.71,99
LDCJL,08/03/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3460.11,93.76,AP,8126.41,98,0.425786,0,9279.71,99
LDCJL,09/03/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3450.16,93.75,AP,8126.41,98,0.424561,0,9279.71,99
LDCJL,10/03/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3450.16,93.75,AP,8126.41,98,0.424561,0,9279.71,99
LDCJL,11/03/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3440.2,93.74,AP,8126.41,98,0.423336,0,9279.71,99
LDCJL,12/03/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3440.2,93.74,AP,8126.41,98,0.423336,0,9279.71,99
LDCJL,13/03/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3430.24,93.73,AP,8126.41,98,0.42211,0,9279.71,99
LDCJL,14/03/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3430.24,93.73,AP,8126.41,98,0.42211,0,9279.71,99
LDCJL,15/03/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3420.28,93.72,AP,8126.41,98,0.420884,0,9279.71,99
LDCJL,16/03/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3410.33,93.71,AP,8126.41,98,0.41966,0,9279.71,99
LDCJL,17/03/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3400.37,93.7,AP,8126.41,98,0.418434,0,9279.71,99
LDCJL,18/03/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3390.41,93.69,AP,8126.41,98,0.417209,0,9279.71,99
LDCJL,19/03/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3380.45,93.68,AP,8126.41,98,0.415983,0,9279.71,99
LDCJL,20/03/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3380.45,93.68,AP,8126.41,98,0.415983,0,9279.71,99
LDCJL,21/03/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3370.5,93.67,AP,8126.41,98,0.414759,0,9279.71,99
LDCJL,22/03/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3370.5,93.67,AP,8126.41,98,0.414759,0,9279.71,99
LDCJL,23/03/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3360.54,93.66,AP,8126.41,98,0.413533,0,9279.71,99
LDCJL,24/03/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3360.54,93.66,AP,8126.41,98,0.413533,0,9279.71,99
LDCJL,25/03/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3360.54,93.66,AP,8126.41,98,0.413533,0,9279.71,99
LDCJL,26/03/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3360.54,93.66,AP,8126.41,98,0.413533,0,9279.71,99
LDCJL,27/03/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3350.58,93.65,AP,8126.41,98,0.412308,0,9279.71,99
LDCJL,28/03/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3350.58,93.65,AP,8126.41,98,0.412308,0,9279.71,99
LDCJL,29/03/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3350.62,93.64,AP,8126.41,98,0.412312,0,9279.71,99
LDCJL,30/03/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3350.62,93.64,AP,8126.41,98,0.412312,0,9279.71,99
LDCJL,31/03/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3330.67,93.63,AP,8126.41,98,0.409857,0,9279.71,99
LDCJL,01/04/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3330.67,93.63,AP,8126.41,98,0.409857,0,9279.71,99
LDCJL,02/04/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3320.71,93.62,AP,8126.41,98,0.408632,0,9279.71,99
LDCJL,03/04/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3320.71,93.62,AP,8126.41,98,0.408632,0,9279.71,99
LDCJL,04/04/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3310.75,93.61,AP,8126.41,98,0.407406,0,9279.71,99
LDCJL,05/04/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3310.75,93.61,AP,8126.41,98,0.407406,0,9279.71,99
LDCJL,06/04/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3310.75,93.61,AP,8126.41,98,0.407406,0,9279.71,99
LDCJL,07/04/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3310.75,93.61,AP,8126.41,98,0.407406,0,9279.71,99
LDCJL,08/04/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3300.79,93.6,AP,8126.41,98,0.406181,0,9279.71,99
LDCJL,09/04/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3300.79,93.6,AP,8126.41,98,0.406181,0,9279.71,99
LDCJL,10/04/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3300.79,93.6,AP,8126.41,98,0.406181,0,9279.71,99
LDCJL,11/04/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3300.79,93.6,AP,8126.41,98,0.406181,0,9279.71,99
LDCJL,12/04/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3300.79,93.6,AP,8126.41,98,0.406181,0,9279.71,99
LDCJL,13/04/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3300.79,93.6,AP,8126.41,98,0.406181,0,9279.71,99
LDCJL,14/04/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3300.79,93.6,AP,8126.41,98,0.406181,0,9279.71,99
LDCJL,15/04/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3300.79,93.6,AP,8126.41,98,0.406181,0,9279.71,99
LDCJL,16/04/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3290.83,93.59,AP,8126.41,98,0.404955,0,9279.71,99
LDCJL,17/04/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3290.83,93.59,AP,8126.41,98,0.404955,0,9279.71,99
LDCJL,18/04/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3290.83,93.59,AP,8126.41,98,0.404955,0,9279.71,99
LDCJL,19/04/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3290.83,93.59,AP,8126.41,98,0.404955,0,9279.71,99
LDCJL,20/04/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3290.83,93.59,AP,8126.41,98,0.404955,0,9279.71,99
LDCJL,21/04/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3290.83,93.59,AP,8126.41,98,0.404955,0,9279.71,99
LDCJL,22/04/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3280.88,93.58,AP,8126.41,98,0.403731,0,9279.71,99
LDCJL,23/04/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3280.87,93.58,AP,8126.41,98,0.403729,0,9279.71,99
LDCJL,24/04/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3270.92,93.57,AP,8126.41,98,0.402505,0,9279.71,99
LDCJL,25/04/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3270.92,93.57,AP,8126.41,98,0.402505,0,9279.71,99
LDCJL,26/04/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3260.96,93.56,AP,8126.41,98,0.401279,0,9279.71,99
LDCJL,27/04/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3260.96,93.56,AP,8126.41,98,0.401279,0,9279.71,99
LDCJL,28/04/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3251.01,93.55,AP,8126.41,98,0.400055,0,9279.71,99
LDCJL,29/04/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3251.01,93.55,AP,8126.41,98,0.400055,0,9279.71,99
LDCJL,30/04/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3241.05,93.54,AP,8126.41,98,0.398829,0,9279.71,99
LDCJL,01/05/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3231.09,93.53,AP,8126.41,98,0.397604,0,9279.71,99
LDCJL,02/05/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3231.09,93.53,AP,8126.41,98,0.397604,0,9279.71,99
LDCJL,03/05/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3221.13,93.52,AP,8126.41,98,0.396378,0,9279.71,99
LDCJL,04/05/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3221.13,93.52,AP,8126.41,98,0.396378,0,9279.71,99
LDCJL,05/05/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3211.18,93.51,AP,8126.41,98,0.395154,0,9279.71,99
LDCJL,06/05/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3211.18,93.51,AP,8126.41,98,0.395154,0,9279.71,99
LDCJL,07/05/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3201.21,93.5,AP,8126.41,98,0.393927,0,9279.71,99
LDCJL,08/05/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3191.69,93.49,AP,8126.41,98,0.392755,0,9279.71,99
LDCJL,09/05/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3191.69,93.49,AP,8126.41,98,0.392755,0,9279.71,99
LDCJL,10/05/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3182.16,93.48,AP,8126.41,98,0.391583,0,9279.71,99
LDCJL,11/05/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3172.69,93.47,AP,8126.41,98,0.390417,0,9279.71,99
LDCJL,12/05/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3172.69,93.47,AP,8126.41,98,0.390417,0,9279.71,99
LDCJL,13/05/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3163.1,93.46,AP,8126.41,98,0.389237,0,9279.71,99
LDCJL,14/05/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3153.57,93.45,AP,8126.41,98,0.388064,0,9279.71,99
LDCJL,15/05/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3153.57,93.45,AP,8126.41,98,0.388064,0,9279.71,99
LDCJL,16/05/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3144.03,93.44,AP,8126.41,98,0.38689,0,9279.71,99
LDCJL,17/05/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3134.5,93.43,AP,8126.41,98,0.385718,0,9279.71,99
LDCJL,18/05/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3134.5,93.43,AP,8126.41,98,0.385718,0,9279.71,99
LDCJL,19/05/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3124.97,93.42,AP,8126.41,98,0.384545,0,9279.71,99
LDCJL,20/05/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3115.44,93.41,AP,8126.41,98,0.383372,0,9279.71,99
LDCJL,21/05/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3115.44,93.41,AP,8126.41,98,0.383372,0,9279.71,99
LDCJL,22/05/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3105.91,93.4,AP,8126.41,98,0.3822,0,9279.71,99
LDCJL,23/05/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3098.38,93.39,AP,8126.41,98,0.381273,0,9279.71,99
LDCJL,24/05/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3086.88,93.39,AP,8126.41,98,0.379858,0,9279.71,99
LDCJL,25/05/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3086.88,93.38,AP,8126.41,98,0.379858,0,9279.71,99
LDCJL,26/05/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3077.32,93.37,AP,8126.41,98,0.378681,0,9279.71,99
LDCJL,27/05/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3067.79,93.36,AP,8126.41,98,0.377509,0,9279.71,99
LDCJL,28/05/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3067.79,93.36,AP,8126.41,98,0.377509,0,9279.71,99
LDCJL,29/05/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3058.26,93.35,AP,8126.41,98,0.376336,0,9279.71,99
LDCJL,30/05/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3048.72,93.34,AP,8126.41,98,0.375162,0,9279.71,99
LDCJL,31/05/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3048.73,93.34,AP,8126.41,98,0.375163,0,9279.71,99
LDCJL,01/06/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3039.2,93.33,AP,8126.41,98,0.37399,0,9279.71,99
LDCJL,02/06/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3029.17,93.32,AP,8126.41,98,0.372756,0,9279.71,99
LDCJL,03/06/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3029.67,93.32,AP,8126.41,98,0.372818,0,9279.71,99
LDCJL,04/06/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3020.14,93.31,AP,8126.41,98,0.371645,0,9279.71,99
LDCJL,05/06/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3010.61,93.3,AP,8126.41,98,0.370472,0,9279.71,99
LDCJL,06/06/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3010.61,93.3,AP,8126.41,98,0.370472,0,9279.71,99
LDCJL,07/06/1997,Lago de Chapala,Chapala,Jalisco,Chapala,3001.08,93.29,AP,8126.41,98,0.3693,0,9279.71,99
LDCJL,08/06/1997,Lago de Chapala,Chapala,Jalisco,Chapala,2991.55,93.28,AP,8126.41,98,0.368127,0,9279.71,99
LDCJL,09/06/1997,Lago de Chapala,Chapala,Jalisco,Chapala,2991.55,93.28,AP,8126.41,98,0.368127,0,9279.71,99
LDCJL,10/06/1997,Lago de Chapala,Chapala,Jalisco,Chapala,2982.02,93.27,AP,8126.41,98,0.366954,0,9279.71,99
LDCJL,11/06/1997,Lago de Chapala,Chapala,Jalisco,Chapala,2982.02,93.27,AP,8126.41,98,0.366954,0,9279.71,99
LDCJL,12/06/1997,Lago de Chapala,Chapala,Jalisco,Chapala,2972.48,93.26,AP,8126.41,98,0.36578,0,9279.71,99
LDCJL,13/06/1997,Lago de Chapala,Chapala,Jalisco,Chapala,2972.48,93.26,AP,8126.41,98,0.36578,0,9279.71,99
LDCJL,14/06/1997,Lago de Chapala,Chapala,Jalisco,Chapala,2962.95,93.25,AP,8126.41,98,0.364607,0,9279.71,99
LDCJL,15/06/1997,Lago de Chapala,Chapala,Jalisco,Chapala,2962.95,93.25,AP,8126.41,98,0.364607,0,9279.71,99
LDCJL,16/06/1997,Lago de Chapala,Chapala,Jalisco,Chapala,2953.42,93.24,AP,8126.41,98,0.363435,0,9279.71,99
LDCJL,17/06/1997,Lago de Chapala,Chapala,Jalisco,Chapala,2943.89,93.23,AP,8126.41,98,0.362262,0,9279.71,99
LDCJL,18/06/1997,Lago de Chapala,Chapala,Jalisco,Chapala,2943.89,93.23,AP,8126.41,98,0.362262,0,9279.71,99
LDCJL,19/06/1997,Lago de Chapala,Chapala,Jalisco,Chapala,2943.89,93.23,AP,8126.41,98,0.362262,0,9279.71,99
LDCJL,20/06/1997,Lago de Chapala,Chapala,Jalisco,Chapala,2943.89,93.23,AP,8126.41,98,0.362262,0,9279.71,99
LDCJL,21/06/1997,Lago de Chapala,Chapala,Jalisco,Chapala,2953.42,93.24,AP,8126.41,98,0.363435,0,9279.71,99
LDCJL,22/06/1997,Lago de Chapala,Chapala,Jalisco,Chapala,2962.56,93.25,AP,8126.41,98,0.36456,0,9279.71,99
LDCJL,23/06/1997,Lago de Chapala,Chapala,Jalisco,Chapala,2972.49,93.26,AP,8126.41,98,0.365781,0,9279.71,99
